LUACTRUU Index,PX_LAST,PX_MID,TOT_RETURN_INDEX_GROSS_DVDS,CPN,CUR_MKT_CAP,INDEX_YIELD_TO_WORST,INDEX_YIELD_TO_MATURITY,COUNT_INDEX_MEMBERS
18-12-2009,1905.7,1905.7,1905.7,6.062212,2580997.77,4.531103,4.533793,3389
21-12-2009,1893.96,1893.96,1893.96,6.064777,2562903.13,4.633988,4.628792,3387
22-12-2009,1889.69,1889.69,1889.69,6.064777,2557040.86,4.679092,4.674991,3387
23-12-2009,1891.02,1891.02,1891.02,6.064966,2558964.68,4.679875,4.682593,3387
24-12-2009,1883.73,1883.72,1883.73,6.064756,2548782.84,4.736124,4.738131,3387
28-12-2009,1881.78,1881.78,1881.78,6.064756,2545941.6,4.768232,4.770537,3387
29-12-2009,1886.88,1886.88,1886.88,6.06476,2552035.86,4.733245,4.729638,3386
30-12-2009,1891.32,1891.32,1891.32,6.064756,2558681,4.70621,4.709666,3387
31-12-2009,1889,1889,1889,6.064726,2554576.11,4.732965,4.736343,3387
04-01-2010,1891.96,1891.96,1891.96,6.065378,2532889.75,4.733296,4.735749,3366
05-01-2010,1905.73,1905.72,1905.73,6.065378,2551465.49,4.615417,4.617976,3366
06-01-2010,1902.77,1902.77,1902.77,6.065378,2547438.62,4.622294,4.62517,3366
07-01-2010,1902.72,1902.71,1902.72,6.05773,2556764.05,4.621202,4.624147,3371
08-01-2010,1905.08,1905.08,1905.08,6.05773,2559832.49,4.591156,4.594235,3371
11-01-2010,1905.27,1905.27,1905.27,6.05773,2559837.73,4.581961,4.585433,3371
12-01-2010,1914.62,1914.62,1914.62,6.052692,2579786.39,4.52038,4.523611,3378
13-01-2010,1906.19,1906.19,1906.19,6.04981,2571849.99,4.581823,4.585021,3384
14-01-2010,1913.94,1913.94,1913.94,6.049389,2576407.54,4.529547,4.532306,3385
15-01-2010,1917.32,1917.32,1917.32,6.049581,2581183.29,4.496058,4.498934,3386
19-01-2010,1912.77,1912.77,1912.77,6.049581,2574550.14,4.535046,4.538098,3386
20-01-2010,1917.92,1917.92,1917.92,6.045979,2586371.61,4.504338,4.507299,3391
21-01-2010,1923.83,1923.83,1923.83,6.04612,2594898.37,4.457154,4.461481,3393
22-01-2010,1919.8,1919.8,1919.8,6.04485,2590937.26,4.488853,4.491875,3391
25-01-2010,1914.97,1914.97,1914.97,6.044323,2583534.79,4.521031,4.524151,3390
26-01-2010,1912.5,1912.5,1912.5,6.044916,2572662.85,4.512584,4.515764,3377
27-01-2010,1912.83,1912.83,1912.83,6.043929,2572999.01,4.522902,4.525924,3377
28-01-2010,1911.92,1911.92,1911.92,6.043929,2571635.86,4.519912,4.52322,3377
29-01-2010,1919.82,1919.82,1919.82,6.043917,2578015.24,4.4596,4.463097,3376
01-02-2010,1912.67,1912.67,1912.67,6.043614,2544162.87,4.543049,4.545087,3348
02-02-2010,1915.86,1915.86,1915.86,6.04196,2549675.27,4.51608,4.519678,3349
03-02-2010,1911.02,1911.02,1911.02,6.040795,2547681.2,4.546762,4.550433,3354
04-02-2010,1917.84,1917.84,1917.84,6.040428,2558308.53,4.495897,4.500907,3357
05-02-2010,1919.01,1919.01,1919.01,6.031126,2572826.82,4.480498,4.484548,3365
08-02-2010,1912.72,1912.72,1912.72,6.029661,2566638.25,4.538924,4.543161,3368
09-02-2010,1905.94,1905.94,1905.94,6.033437,2551171.7,4.601752,4.605231,3364
10-02-2010,1900.07,1900.07,1900.07,6.033467,2543626.97,4.649744,4.653144,3366
11-02-2010,1896.79,1896.79,1896.79,6.029937,2544275.1,4.668644,4.672091,3369
12-02-2010,1902.04,1902.04,1902.04,6.029606,2553282.29,4.615456,4.616868,3373
16-02-2010,1903.99,1903.99,1903.99,6.029786,2550871.96,4.609783,4.611626,3374
17-02-2010,1897.46,1897.45,1897.46,6.029606,2541561.73,4.659424,4.661114,3373
18-02-2010,1895.3,1895.3,1895.3,6.027176,2534981.45,4.679213,4.681012,3369
19-02-2010,1901.24,1901.24,1901.24,6.027176,2542916.32,4.659478,4.661375,3369
22-02-2010,1903.33,1903.33,1903.33,6.027176,2545401.25,4.631026,4.633146,3369
23-02-2010,1915.04,1915.04,1915.04,6.02676,2561498.32,4.544387,4.548658,3370
24-02-2010,1914.23,1914.23,1914.23,6.025821,2562517.19,4.549778,4.553734,3372
25-02-2010,1919.48,1919.48,1919.48,6.025463,2572020.99,4.510649,4.514912,3374
26-02-2010,1926.64,1926.64,1926.64,6.025484,2580770.67,4.474263,4.478865,3376
01-03-2010,1926.06,1926.06,1926.06,6.020856,2548598.74,4.482741,4.487663,3338
02-03-2010,1927.71,1927.71,1927.71,6.019399,2554621.75,4.465493,4.470741,3342
03-03-2010,1926.87,1926.87,1926.87,6.019333,2553757.31,4.473684,4.478925,3343
04-03-2010,1929.7,1929.69,1929.7,6.017964,2560363.89,4.46802,4.473656,3348
05-03-2010,1923.09,1923.09,1923.09,6.016665,2553029.15,4.515046,4.520479,3353
08-03-2010,1924.32,1924.32,1924.32,6.016665,2554595.4,4.506387,4.51028,3353
09-03-2010,1925.4,1925.4,1925.4,6.013077,2562485.92,4.493091,4.497193,3358
10-03-2010,1924.89,1924.88,1924.89,6.008725,2566343.31,4.504086,4.50816,3363
11-03-2010,1925.76,1925.76,1925.76,6.006044,2573224.36,4.513315,4.517135,3372
12-03-2010,1928.15,1928.15,1928.15,6.00001,2579951.28,4.501055,4.506112,3375
15-03-2010,1930.58,1930.58,1930.58,5.999683,2575782.75,4.479368,4.486716,3374
16-03-2010,1936.98,1936.98,1936.98,5.999683,2584345.38,4.428794,4.434916,3374
17-03-2010,1940.54,1940.54,1940.54,5.99945,2587695.01,4.411487,4.417173,3371
18-03-2010,1938.94,1938.94,1938.94,6.000646,2586567.86,4.43419,4.43982,3372
19-03-2010,1937.99,1937.99,1937.99,5.99944,2586415.49,4.452839,4.458243,3372
22-03-2010,1939.65,1939.65,1939.65,5.992219,2597819.44,4.43849,4.443255,3381
23-03-2010,1938.82,1938.82,1938.82,5.991617,2596257.16,4.440832,4.445716,3381
24-03-2010,1923.78,1923.78,1923.78,5.988225,2581672.27,4.559282,4.562539,3387
25-03-2010,1918.71,1918.7,1918.71,5.982405,2582801.23,4.59555,4.598599,3396
26-03-2010,1924.49,1924.49,1924.49,5.982405,2590719.23,4.547331,4.5506,3396
29-03-2010,1925.74,1925.74,1925.74,5.982546,2592934.03,4.532967,4.537175,3398
30-03-2010,1927.05,1927.05,1927.05,5.981403,2593989.81,4.524694,4.52875,3398
31-03-2010,1932.4,1932.4,1932.4,5.97966,2598881.08,4.483888,4.487357,3403
01-04-2010,1930.65,1930.65,1930.65,5.974928,2584050.07,4.503164,4.50666,3386
02-04-2010,1921.85,1921.85,1921.85,5.974267,2571689.29,4.573651,4.576359,3385
05-04-2010,1918.79,1918.78,1918.79,5.973817,2567151.76,4.610896,4.613723,3385
06-04-2010,1921.22,1921.22,1921.22,5.973904,2570700.55,4.587913,4.590818,3386
07-04-2010,1934.13,1934.13,1934.13,5.973817,2587736.13,4.491216,4.494961,3385
08-04-2010,1931.21,1931.21,1931.21,5.974176,2584370.63,4.514054,4.517907,3387
09-04-2010,1933.19,1933.19,1933.19,5.974012,2587953.77,4.505769,4.509478,3389
12-04-2010,1940.32,1940.31,1940.32,5.974012,2597293.2,4.455934,4.459226,3389
13-04-2010,1945.22,1945.22,1945.22,5.970888,2608888.77,4.423397,4.426687,3395
14-04-2010,1941.43,1941.42,1941.43,5.971131,2601313.47,4.447531,4.450561,3397
15-04-2010,1946.15,1946.15,1946.15,5.971131,2607528.16,4.403545,4.410117,3397
16-04-2010,1955.21,1955.21,1955.21,5.971073,2619560.45,4.32629,4.332905,3397
19-04-2010,1947.95,1947.95,1947.95,5.978637,2615835.43,4.391954,4.397637,3402
20-04-2010,1950.64,1950.64,1950.64,5.97394,2626394.22,4.382511,4.388184,3408
21-04-2010,1959.1,1959.1,1959.1,5.972982,2638440.49,4.324416,4.334185,3410
22-04-2010,1955.03,1955.03,1955.03,5.970986,2634393.08,4.358057,4.367838,3412
23-04-2010,1950.39,1950.39,1950.39,5.97043,2629457.97,4.404257,4.410718,3414
26-04-2010,1950.33,1950.33,1950.33,5.970221,2629086.93,4.405391,4.41418,3416
27-04-2010,1961.39,1961.39,1961.39,5.969352,2644981.37,4.321093,4.330882,3418
28-04-2010,1949.68,1949.68,1949.68,5.967744,2632678.55,4.412952,4.418388,3421
29-04-2010,1959.05,1959.05,1959.05,5.967021,2645210.49,4.343031,4.34907,3421
30-04-2010,1967.57,1967.57,1967.57,5.966614,2652939.55,4.270763,4.279468,3421
03-05-2010,1961.65,1961.65,1961.65,5.968213,2631999.12,4.352162,4.358399,3405
04-05-2010,1971.29,1971.29,1971.29,5.968213,2644969,4.287896,4.293956,3405
05-05-2010,1972.62,1972.62,1972.62,5.968213,2646775.05,4.274288,4.279763,3405
06-05-2010,1983.54,1983.54,1983.54,5.968213,2661409.98,4.229787,4.235861,3405
07-05-2010,1962.59,1962.59,1962.59,5.968206,2633103.22,4.36136,4.363436,3405
10-05-2010,1957.17,1957.17,1957.17,5.968206,2625339.3,4.394876,4.396905,3405
11-05-2010,1951.66,1951.66,1951.66,5.967853,2618721.85,4.437148,4.440521,3407
12-05-2010,1951.98,1951.98,1951.98,5.967301,2620478.24,4.438153,4.441881,3410
13-05-2010,1955.67,1955.67,1955.67,5.966306,2628878.11,4.415669,4.41852,3415
14-05-2010,1970.13,1970.13,1970.13,5.965901,2641283.85,4.310051,4.312011,3415
17-05-2010,1966.62,1966.62,1966.62,5.965901,2636060.42,4.348526,4.351161,3415
18-05-2010,1976.14,1976.14,1976.14,5.962785,2652063.55,4.278623,4.281248,3423
19-05-2010,1970.3,1970.3,1970.3,5.962785,2643835.27,4.333333,4.335803,3423
20-05-2010,1976.59,1976.59,1976.59,5.960797,2654973.78,4.298612,4.300882,3429
21-05-2010,1979.91,1979.91,1979.91,5.960797,2659250.39,4.291978,4.294022,3429
24-05-2010,1971.83,1971.83,1971.83,5.965443,2641169.25,4.35287,4.354959,3423
25-05-2010,1971.46,1971.46,1971.46,5.962734,2643166.03,4.371191,4.372342,3425
26-05-2010,1965.66,1965.66,1965.66,5.961955,2635005.96,4.414745,4.415866,3424
27-05-2010,1954.03,1954.03,1954.03,5.959713,2626306.75,4.499942,4.49261,3433
28-05-2010,1956.73,1956.73,1956.73,5.959919,2625350.09,4.458945,4.461714,3432
31-05-2010,1956.73,1956.73,1956.73,5.959919,2625350.09,4.458945,4.461714,3432
01-06-2010,1957.18,1957.18,1957.18,5.96064,2608845.14,4.483586,4.486398,3411
02-06-2010,1950.22,1950.22,1950.22,5.9605,2598379.08,4.53732,4.540011,3410
03-06-2010,1947.84,1947.84,1947.84,5.9605,2595074.69,4.550162,4.553088,3410
04-06-2010,1968.8,1968.8,1968.8,5.960173,2624538.81,4.400522,4.404496,3413
07-06-2010,1967.73,1967.73,1967.73,5.958984,2624030.76,4.40905,4.412559,3416
08-06-2010,1966.69,1966.69,1966.69,5.958984,2622606.72,4.424055,4.426971,3416
09-06-2010,1962.43,1962.43,1962.43,5.958377,2617221.28,4.459284,4.461844,3416
10-06-2010,1946.15,1946.15,1946.15,5.956369,2598390.43,4.578678,4.581261,3419
11-06-2010,1959.66,1959.66,1959.66,5.955215,2617283.35,4.480805,4.483576,3421
14-06-2010,1955.75,1955.74,1955.75,5.954015,2608299.49,4.505407,4.50816,3422
15-06-2010,1952.61,1952.61,1952.61,5.950914,2607269.24,4.536402,4.538946,3427
16-06-2010,1955.72,1955.72,1955.72,5.947763,2614546.47,4.512799,4.515484,3432
17-06-2010,1968.85,1968.84,1968.85,5.94801,2633834.71,4.420743,4.423421,3436
18-06-2010,1967.81,1967.81,1967.81,5.943613,2639735.8,4.429043,4.432371,3442
21-06-2010,1971.68,1971.68,1971.68,5.943613,2644664.17,4.403842,4.409242,3442
22-06-2010,1979.35,1979.35,1979.35,5.937976,2661283.29,4.349533,4.355524,3451
23-06-2010,1983.5,1983.5,1983.5,5.93777,2666127.16,4.313293,4.31937,3449
24-06-2010,1980.63,1980.63,1980.63,5.937923,2662620.7,4.327025,4.332882,3450
25-06-2010,1981.76,1981.76,1981.76,5.937488,2663952.84,4.319405,4.32493,3450
28-06-2010,1992,1992,1992,5.937294,2677269.41,4.248682,4.254491,3449
29-06-2010,1996.84,1996.84,1996.84,5.937342,2683979.91,4.219473,4.225299,3450
30-06-2010,1998.43,1998.43,1998.43,5.937713,2683801.75,4.228198,4.232926,3451
01-07-2010,2001.87,2001.87,2001.87,5.936322,2684738.05,4.220615,4.22535,3444
02-07-2010,1995.75,1995.75,1995.75,5.936249,2676350.34,4.251743,4.256404,3444
06-07-2010,2003.68,2003.68,2003.68,5.9356,2685440.59,4.20174,4.207593,3441
07-07-2010,1998.68,1998.68,1998.68,5.935076,2679078.76,4.226134,4.231855,3443
08-07-2010,1996.71,1996.71,1996.71,5.935076,2676286.67,4.231495,4.237129,3443
09-07-2010,1995.26,1995.26,1995.26,5.931318,2679016.7,4.241228,4.246594,3448
12-07-2010,1998.91,1998.91,1998.91,5.931247,2683667.15,4.215754,4.224729,3448
13-07-2010,1995.28,1995.28,1995.28,5.929605,2682302.31,4.242537,4.251625,3451
14-07-2010,2005.84,2005.84,2005.84,5.927224,2691843.97,4.162073,4.170977,3454
15-07-2010,2014.14,2014.14,2014.14,5.926105,2700163.35,4.109421,4.118012,3454
16-07-2010,2018.75,2018.75,2018.75,5.924192,2709345.36,4.074764,4.082877,3455
19-07-2010,2015.47,2015.47,2015.47,5.924192,2704600.07,4.095256,4.103554,3455
20-07-2010,2018.72,2018.72,2018.72,5.92383,2709585.66,4.069918,4.078402,3456
21-07-2010,2026.78,2026.78,2026.78,5.924353,2719295.35,4.021943,4.030444,3454
22-07-2010,2024.03,2024.02,2024.03,5.920436,2723214.22,4.038756,4.047386,3461
23-07-2010,2019.31,2019.31,2019.31,5.920422,2716708.6,4.067929,4.076626,3462
26-07-2010,2021.95,2021.94,2021.95,5.919009,2721011.71,4.0512,4.060827,3463
27-07-2010,2020.64,2020.64,2020.64,5.914555,2724017.83,4.061149,4.071558,3468
28-07-2010,2026.37,2026.37,2026.37,5.910471,2731260.63,4.006489,4.016875,3468
29-07-2010,2026.46,2026.46,2026.46,5.908468,2734993.66,3.996064,4.006449,3472
30-07-2010,2037.58,2037.58,2037.58,5.908465,2746379.58,3.926541,3.936451,3472
02-08-2010,2031.62,2031.62,2031.62,5.910912,2724220.9,3.973706,3.983683,3453
03-08-2010,2039.08,2039.08,2039.08,5.903902,2744873.56,3.912327,3.922139,3460
04-08-2010,2035,2035,2035,5.901515,2744306.19,3.950791,3.960312,3468
05-08-2010,2039.34,2039.34,2039.34,5.900403,2749373.92,3.918198,3.927612,3470
06-08-2010,2048.01,2048.01,2048.01,5.897654,2764810.78,3.85843,3.868079,3474
09-08-2010,2047.88,2047.88,2047.88,5.897139,2764445.19,3.869333,3.879366,3476
10-08-2010,2048.95,2048.94,2048.95,5.894497,2771063.37,3.853808,3.86376,3482
11-08-2010,2057.09,2057.09,2057.09,5.890114,2787125.44,3.814283,3.823221,3487
12-08-2010,2053.2,2053.2,2053.2,5.889561,2782670.72,3.849751,3.858709,3489
13-08-2010,2057.35,2057.35,2057.35,5.888601,2789342.05,3.831966,3.84008,3491
16-08-2010,2073.27,2073.27,2073.27,5.888293,2806128.74,3.748528,3.757721,3492
17-08-2010,2067.23,2067.22,2067.23,5.888215,2798324.38,3.789265,3.79841,3493
18-08-2010,2071,2071,2071,5.884194,2809033.84,3.77159,3.780804,3497
19-08-2010,2079.77,2079.77,2079.77,5.884176,2821205.55,3.721335,3.730598,3498
20-08-2010,2074.62,2074.62,2074.62,5.883577,2815899.89,3.765214,3.774209,3500
23-08-2010,2076.01,2076.01,2076.01,5.885277,2821909.65,3.753992,3.764946,3508
24-08-2010,2085.36,2085.36,2085.36,5.885613,2833551.86,3.699117,3.70958,3505
25-08-2010,2078.9,2078.9,2078.9,5.885644,2824175.93,3.752723,3.762114,3505
26-08-2010,2083.84,2083.84,2083.84,5.885644,2830722.99,3.724066,3.733198,3505
27-08-2010,2063.34,2063.34,2063.34,5.885721,2801732.06,3.845236,3.854359,3504
30-08-2010,2074.08,2074.08,2074.08,5.882717,2820934.59,3.769333,3.78008,3514
31-08-2010,2077.99,2077.99,2077.99,5.881567,2823903.22,3.743373,3.753417,3517
01-09-2010,2066.34,2066.34,2066.34,5.884,2793904.14,3.82349,3.830556,3498
02-09-2010,2063.53,2063.53,2063.53,5.881267,2788352.4,3.833383,3.839815,3497
03-09-2010,2058.5,2058.5,2058.5,5.877638,2780877,3.870541,3.877273,3498
07-09-2010,2074.11,2074.11,2074.11,5.877645,2801826.8,3.780335,3.787963,3498
08-09-2010,2069.53,2069.53,2069.53,5.866891,2806426.11,3.810477,3.817783,3518
09-09-2010,2057.61,2057.61,2057.61,5.854929,2801925.03,3.88532,3.89209,3532
10-09-2010,2055.38,2055.38,2055.38,5.854645,2799636.09,3.897656,3.904251,3534
13-09-2010,2065.52,2065.52,2065.52,5.85464,2813238.27,3.820498,3.82799,3534
14-09-2010,2075.32,2075.32,2075.32,5.844507,2831225.45,3.751885,3.754636,3548
15-09-2010,2064.66,2064.66,2064.66,5.842254,2820439.59,3.802622,3.806934,3558
16-09-2010,2059.9,2059.9,2059.9,5.841166,2816671.63,3.822247,3.827129,3566
17-09-2010,2062.38,2062.38,2062.38,5.841396,2820979.39,3.804641,3.80933,3567
20-09-2010,2068.01,2068.01,2068.01,5.840745,2831563.2,3.775209,3.780686,3571
21-09-2010,2080.67,2080.67,2080.67,5.836779,2853617.95,3.686882,3.692858,3578
22-09-2010,2084.27,2084.27,2084.27,5.836641,2858621.24,3.676079,3.681407,3579
23-09-2010,2083.04,2083.04,2083.04,5.830056,2862301.46,3.687051,3.692295,3585
24-09-2010,2076.55,2076.55,2076.55,5.829497,2853668.74,3.724076,3.728823,3588
27-09-2010,2089.93,2089.93,2089.93,5.829326,2872248.37,3.6459,3.65199,3589
28-09-2010,2096.31,2096.31,2096.31,5.823718,2888455.81,3.605836,3.612136,3599
29-09-2010,2091.38,2091.38,2091.38,5.820588,2884761.64,3.637599,3.643181,3602
30-09-2010,2092.52,2092.52,2092.52,5.821846,2884505.71,3.628994,3.632974,3605
01-10-2010,2091.47,2091.47,2091.47,5.82181,2874501.98,3.634106,3.638589,3594
04-10-2010,2096.71,2096.71,2096.71,5.819323,2881990.6,3.596467,3.606745,3594
05-10-2010,2098.41,2098.41,2098.41,5.818576,2885883.39,3.578196,3.583695,3598
06-10-2010,2110.48,2110.48,2110.48,5.81583,2905078.73,3.507356,3.512643,3602
07-10-2010,2110.18,2110.18,2110.18,5.814173,2904759.11,3.49382,3.498875,3603
08-10-2010,2109.96,2109.96,2109.96,5.814166,2904795.55,3.483171,3.487896,3604
12-10-2010,2105.45,2105.45,2105.45,5.812974,2897802.17,3.511015,3.516601,3603
13-10-2010,2105.02,2105.02,2105.02,5.812974,2897178.3,3.507506,3.514234,3603
14-10-2010,2095.33,2095.33,2095.33,5.811016,2881425.86,3.568983,3.575616,3606
15-10-2010,2082.98,2082.98,2082.98,5.811016,2864183.21,3.637668,3.644129,3606
18-10-2010,2093.18,2093.18,2093.18,5.8108,2876652.5,3.583119,3.588514,3603
19-10-2010,2096.89,2096.89,2096.89,5.807579,2885807.48,3.562716,3.569858,3604
20-10-2010,2097.69,2097.69,2097.69,5.807663,2887252.91,3.560884,3.567795,3605
21-10-2010,2093.25,2093.25,2093.25,5.800338,2887847.83,3.584097,3.591555,3615
22-10-2010,2092.89,2092.89,2092.89,5.800275,2883903.2,3.592404,3.597872,3611
25-10-2010,2098.48,2098.48,2098.48,5.797254,2894140.3,3.567458,3.575181,3615
26-10-2010,2089.32,2089.32,2089.32,5.795856,2883343.26,3.625454,3.633408,3620
27-10-2010,2082.85,2082.85,2082.85,5.794246,2875212.07,3.668505,3.675783,3621
28-10-2010,2088.11,2088.11,2088.11,5.792614,2884775.65,3.613301,3.620888,3626
29-10-2010,2094.99,2094.99,2094.99,5.789903,2892758.01,3.576792,3.587859,3630
01-11-2010,2094.29,2094.28,2094.29,5.789049,2869323.43,3.591408,3.597671,3606
02-11-2010,2101.8,2101.8,2101.8,5.785981,2883636.55,3.561096,3.567214,3615
03-11-2010,2095.19,2095.19,2095.19,5.786488,2875301.3,3.573037,3.579422,3616
04-11-2010,2110.87,2110.87,2110.87,5.786488,2896937.79,3.467645,3.472613,3616
05-11-2010,2104.87,2104.87,2104.87,5.776392,2897125.65,3.506667,3.511874,3624
08-11-2010,2103.56,2103.56,2103.56,5.775752,2895817.31,3.524238,3.529363,3624
09-11-2010,2090.64,2090.64,2090.64,5.768891,2891263.38,3.608824,3.613882,3646
10-11-2010,2092.13,2092.13,2092.13,5.766517,2894524.65,3.59647,3.601179,3650
12-11-2010,2081.03,2081.03,2081.03,5.764046,2881155.48,3.696201,3.705557,3653
15-11-2010,2063.03,2063.03,2063.03,5.764627,2850397.85,3.822504,3.831803,3654
16-11-2010,2071.93,2071.93,2071.93,5.762711,2865483.25,3.785056,3.794098,3659
17-11-2010,2070.05,2070.05,2070.05,5.761634,2862748.54,3.789551,3.798431,3658
18-11-2010,2069.65,2069.65,2069.65,5.760307,2863905.73,3.799544,3.808819,3662
19-11-2010,2072.25,2072.25,2072.25,5.757657,2866387.64,3.793342,3.802519,3663
22-11-2010,2079.55,2079.55,2079.55,5.757243,2875393.27,3.74088,3.750172,3663
23-11-2010,2082.14,2082.14,2082.14,5.757477,2879489.94,3.722406,3.731511,3664
24-11-2010,2063.83,2063.83,2063.83,5.75519,2849419.8,3.846499,3.855483,3654
26-11-2010,2071.1,2071.1,2071.1,5.75519,2859403.22,3.815156,3.82425,3654
29-11-2010,2075.3,2075.3,2075.3,5.75519,2864768.51,3.797603,3.806847,3654
30-11-2010,2077.99,2077.99,2077.99,5.751691,2862693.65,3.785915,3.794664,3653
01-12-2010,2059.42,2059.42,2059.42,5.750857,2832139.13,3.921734,3.926174,3643
02-12-2010,2058.18,2058.18,2058.18,5.74802,2837354.83,3.94373,3.948298,3658
03-12-2010,2058.34,2058.34,2058.34,5.743038,2840808,3.916876,3.913689,3661
06-12-2010,2068.84,2068.84,2068.84,5.7426,2853698.36,3.843131,3.825848,3660
07-12-2010,2047.21,2047.21,2047.21,5.739644,2826441.88,4.000524,3.997599,3664
08-12-2010,2042.23,2042.23,2042.23,5.736509,2822997.3,4.055768,4.061181,3670
09-12-2010,2046.22,2046.22,2046.22,5.736005,2832842.51,4.04967,4.055096,3677
10-12-2010,2041.05,2041.05,2041.05,5.735913,2826734,4.090973,4.089162,3678
13-12-2010,2045.84,2045.84,2045.84,5.734781,2834161.97,4.056093,4.054234,3681
14-12-2010,2027.52,2027.52,2027.52,5.729784,2809371.36,4.177548,4.177079,3687
15-12-2010,2022.03,2022.03,2022.03,5.729785,2801586.21,4.222711,4.228128,3687
16-12-2010,2026.69,2026.69,2026.69,5.729564,2809134.45,4.190159,4.195734,3693
17-12-2010,2045.73,2045.73,2045.73,5.729577,2836783.32,4.0729,4.078481,3693
20-12-2010,2042.77,2042.77,2042.77,5.728358,2824873.04,4.089226,4.086551,3685
21-12-2010,2045.55,2045.55,2045.55,5.72829,2829111.55,4.082626,4.080157,3686
22-12-2010,2043.9,2043.9,2043.9,5.729869,2830955.22,4.103419,4.107896,3689
23-12-2010,2039.72,2039.72,2039.72,5.728287,2820865.66,4.138333,4.143035,3686
27-12-2010,2045.8,2045.8,2045.8,5.728267,2828894.23,4.114567,4.112085,3685
28-12-2010,2030.93,2030.93,2030.93,5.728267,2808176.67,4.211942,4.209553,3685
29-12-2010,2049.94,2049.94,2049.94,5.72821,2833388.43,4.06512,4.069955,3684
30-12-2010,2048.02,2048.01,2048.02,5.727789,2829713.31,4.082858,4.088193,3685
31-12-2010,2058.93,2058.93,2058.93,5.727028,2843001.36,4.017405,4.025843,3685
03-01-2011,2057.38,2057.38,2057.38,5.724313,2824141.05,4.041073,4.038263,3669
04-01-2011,2058.52,2058.52,2058.52,5.723273,2826819.28,4.028652,4.025738,3671
05-01-2011,2043.25,2043.25,2043.25,5.715364,2818050.8,4.144473,4.149505,3684
06-01-2011,2049.94,2049.94,2049.94,5.713392,2830442.01,4.087212,4.092604,3690
07-01-2011,2059.41,2059.41,2059.41,5.710213,2846101.8,4.006566,4.004043,3693
10-01-2011,2060.56,2060.56,2060.56,5.709899,2846921.9,3.995011,3.992755,3692
11-01-2011,2059.23,2059.23,2059.23,5.708843,2846558.28,4.014418,4.011688,3695
12-01-2011,2058.28,2058.28,2058.28,5.708547,2846028.15,4.017018,4.02175,3697
13-01-2011,2065.02,2065.02,2065.02,5.705983,2861671.24,3.9697,3.9745,3701
14-01-2011,2061.38,2061.38,2061.38,5.709416,2859939.45,3.990649,3.995763,3705
18-01-2011,2060.06,2060.06,2060.06,5.707991,2859374.78,4.000752,4.005093,3707
19-01-2011,2064.19,2064.19,2064.19,5.707742,2865598.23,3.974128,3.978487,3708
20-01-2011,2050.59,2050.59,2050.59,5.707777,2849631.24,4.072394,4.07691,3713
21-01-2011,2056.67,2056.67,2056.67,5.705949,2862579.98,4.037365,4.04328,3717
24-01-2011,2059.36,2059.36,2059.36,5.705666,2865775.92,4.026154,4.031436,3717
25-01-2011,2069.71,2069.71,2069.71,5.705579,2880623.56,3.960869,3.966101,3718
26-01-2011,2056.95,2056.95,2056.95,5.705013,2864174.24,4.027824,4.034614,3720
27-01-2011,2062.93,2062.93,2062.93,5.704661,2876373.37,3.985815,3.99259,3724
28-01-2011,2068.58,2068.58,2068.58,5.704721,2884103.16,3.942723,3.948998,3724
31-01-2011,2063.03,2063.03,2063.03,5.699665,2880149.56,3.978919,3.984856,3735
01-02-2011,2058.09,2058.09,2058.09,5.69921,2852804.59,4.039836,4.045706,3708
02-02-2011,2054.29,2054.29,2054.29,5.697846,2849814.89,4.077332,4.08306,3714
03-02-2011,2050.51,2050.51,2050.51,5.697846,2844389.58,4.111431,4.11724,3714
04-02-2011,2040.72,2040.72,2040.72,5.697848,2830551.5,4.188677,4.194656,3714
07-02-2011,2045.85,2045.84,2045.85,5.694311,2842625.31,4.161519,4.168035,3719
08-02-2011,2039.07,2039.07,2039.07,5.69321,2834362.89,4.223067,4.229411,3721
09-02-2011,2048.85,2048.85,2048.85,5.692261,2850441.65,4.155113,4.161034,3723
10-02-2011,2040.15,2040.15,2040.15,5.691906,2842701.29,4.218495,4.223882,3726
11-02-2011,2046.24,2046.24,2046.24,5.691906,2851148.53,4.183578,4.189558,3726
14-02-2011,2051.18,2051.18,2051.18,5.691906,2852668.03,4.157896,4.164741,3726
15-02-2011,2053.48,2053.48,2053.48,5.689048,2860974.6,4.130902,4.136712,3735
16-02-2011,2053,2053,2053,5.687114,2863878.27,4.136619,4.143587,3738
17-02-2011,2058.51,2058.51,2058.51,5.686192,2873052.56,4.083191,4.08986,3741
18-02-2011,2056.85,2056.85,2056.85,5.682095,2875605.89,4.083699,4.08998,3743
22-02-2011,2070,2070,2070,5.682095,2893831.72,3.994312,4.001308,3743
23-02-2011,2066.97,2066.97,2066.97,5.682003,2889559.8,4.022155,4.028442,3743
24-02-2011,2069.72,2069.72,2069.72,5.681599,2897079.04,4.014404,4.020109,3749
25-02-2011,2073.4,2073.4,2073.4,5.682654,2902675.74,3.99369,3.998722,3750
28-02-2011,2079.38,2079.38,2079.38,5.682181,2905931.25,3.957226,3.962643,3749
01-03-2011,2080.94,2080.94,2080.94,5.682439,2879623.92,3.971296,3.976436,3713
02-03-2011,2073.75,2073.75,2073.75,5.679909,2875816.6,4.015386,4.021864,3723
